experiment,build,cell,aggregate_tps,ttft_avg_ms,ttft_p99_ms,itl_avg_ms,per_user_tps,spec_accept_rate,server_utilization
exp09-bf16-dflash,harness-v0.4.8,c32_ctx16384,1107.631,1628.924,3135.303,26.586,38.994,0.2749,0.494
exp09-bf16-dflash,harness-v0.4.8,c32_ctx32768,1006.158,3707.804,5754.953,28.684,37.058,0.24,0.543
exp09-bf16-dflash,harness-v0.4.8,c32_ctx65536,938.002,4637.228,7663.997,31.104,33.139,0.2579,0.0895
exp09-bf16-dflash,harness-v0.4.8,c32_ctx134144,786.164,12234.607,15775.299,38.434,26.109,0.2365,0.1377
exp09-bf16-dflash,harness-v0.4.8,c1_ctx0,94.931,66.836,74.926,9.385,113.581,0.4435,0.0148
exp09-bf16-dflash,harness-v0.4.8,c1_ctx16384,87.067,142.881,147.065,11.348,88.125,0.0909,0.0311
exp09-bf16-dflash,harness-v0.4.8,c1_ctx32768,84.553,230.252,231.504,11.522,86.891,0.197,0.0459
exp09-bf16-dflash,harness-v0.4.8,c1_ctx65536,85.162,291.201,295.965,11.497,87.111,0.2227,0.0762
exp09-bf16-dflash,harness-v0.4.8,c1_ctx134144,84.179,501.199,502.639,11.557,86.535,0.2125,0.1385
exp09-bf16-dflash,harness-v0.4.8,c2_ctx0,169.842,123.233,142.237,11.557,86.637,0.2363,0.0319
exp09-bf16-dflash,harness-v0.4.8,c2_ctx16384,175.435,211.512,277.375,11.138,89.936,0.2344,0.0475
exp09-bf16-dflash,harness-v0.4.8,c2_ctx32768,164.051,311.498,450.328,11.825,84.842,0.2339,0.0622
exp09-bf16-dflash,harness-v0.4.8,c2_ctx65536,169.592,406.206,539.802,11.552,87.067,0.2167,0.0926
exp09-bf16-dflash,harness-v0.4.8,c2_ctx134144,165.103,677.299,918.772,11.789,84.938,0.2198,0.154
exp09-bf16-dflash,harness-v0.4.8,c4_ctx0,330.463,142.061,176.347,11.872,84.538,0.2198,0.063
exp09-bf16-dflash,harness-v0.4.8,c4_ctx16384,319.351,284.56,494.414,12.161,82.58,0.236,0.0794
exp09-bf16-dflash,harness-v0.4.8,c4_ctx32768,319.023,425.366,794.592,12.163,83.192,0.2231,0.0934
exp09-bf16-dflash,harness-v0.4.8,c4_ctx65536,316.118,620.107,1090.987,12.179,82.52,0.2672,0.1221
exp09-bf16-dflash,harness-v0.4.8,c4_ctx134144,295.926,1038.663,1988.4,12.75,78.936,0.2685,0.1844
exp09-bf16-dflash,harness-v0.4.8,c8_ctx0,578.573,175.86,263.141,13.354,75.207,0.2602,0.1206
exp09-bf16-dflash,harness-v0.4.8,c8_ctx16384,576.426,399.441,802.249,13.327,75.481,0.2444,0.1424
exp09-bf16-dflash,harness-v0.4.8,c8_ctx32768,532.145,666.619,1523.326,13.685,78.814,0.2402,0.1556
exp09-bf16-dflash,harness-v0.4.8,c8_ctx65536,538.622,925.153,2129.967,13.537,76.857,0.2996,0.1782
exp09-bf16-dflash,harness-v0.4.8,c8_ctx134144,467.175,1907.125,3779.188,16.175,62.839,0.2322,0.2521
exp09-bf16-dflash,harness-v0.4.8,c16_ctx0,878.049,228.324,288.734,17.937,55.954,0.1805,0.2567
exp09-bf16-dflash,harness-v0.4.8,c16_ctx16384,854.894,781.958,1614.239,18.295,54.824,0.1809,0.2754
exp09-bf16-dflash,harness-v0.4.8,c16_ctx32768,824.96,1588.02,3032.292,18.947,53.049,0.1949,0.2902
exp09-bf16-dflash,harness-v0.4.8,c16_ctx65536,764.181,2230.767,4157.263,20.077,50.052,0.1916,0.3089
exp09-bf16-dflash,harness-v0.4.8,c16_ctx134144,662.343,4616.264,8514.874,22.234,45.328,0.2927,0.3711
exp09-bf16-dflash,harness-v0.4.8,c32_ctx0,1129.251,352.257,448.104,25.693,40.202,0.2433,0.473
exp09-bf16-dflash,harness-v0.4.8,c32_ctx16384,1073.782,1355.371,2667.07,26.677,39.329,0.2968,0.5002
exp09-bf16-dflash,harness-v0.4.8,c32_ctx32768,1021.227,3503.306,5731.438,28.226,37.27,0.2993,0.5539
exp09-bf16-dflash,harness-v0.4.8,c32_ctx65536,946.364,6338.427,7939.392,31.949,32.385,0.216,0.0
exp09-bf16-dflash,harness-v0.4.8,c32_ctx134144,800.534,14807.232,16425.203,37.776,26.817,0.2114,0.6449
exp09-bf16-dflash,harness-v0.4.8,c1_ctx0,88.459,63.827,73.432,11.083,90.807,0.1875,0.0163
exp09-bf16-dflash,harness-v0.4.8,c1_ctx16384,88.874,143.167,145.962,10.972,91.155,0.1591,0.0311
exp09-bf16-dflash,harness-v0.4.8,c1_ctx32768,97.694,232.785,235.166,9.136,115.545,0.5991,0.0451
exp09-bf16-dflash,harness-v0.4.8,c1_ctx65536,91.258,291.848,294.427,10.672,94.168,0.3203,0.0762
exp09-bf16-dflash,harness-v0.4.8,c1_ctx134144,80.323,509.68,510.966,12.081,82.781,0.2292,0.1385
exp09-bf16-dflash,harness-v0.4.8,c2_ctx0,174.188,128.882,170.765,11.338,88.372,0.1621,0.0327
exp09-bf16-dflash,harness-v0.4.8,c2_ctx16384,179.5,212.007,278.321,10.961,91.44,0.1976,0.0475
exp09-bf16-dflash,harness-v0.4.8,c2_ctx32768,169.133,310.298,428.009,11.623,86.411,0.2077,0.0622
exp09-bf16-dflash,harness-v0.4.8,c2_ctx65536,164.435,410.139,564.159,11.815,84.762,0.1229,0.0918
exp09-bf16-dflash,harness-v0.4.8,c2_ctx134144,155.974,693.656,981.076,12.266,81.756,0.1401,0.154
exp09-bf16-dflash,harness-v0.4.8,c4_ctx0,327.377,125.841,140.368,12.006,83.629,0.1812,0.0622
exp09-bf16-dflash,harness-v0.4.8,c4_ctx16384,326.04,281.314,452.341,11.999,83.615,0.2375,0.0778
exp09-bf16-dflash,harness-v0.4.8,c4_ctx32768,315.855,398.783,756.611,12.261,82.149,0.2629,0.0949
exp09-bf16-dflash,harness-v0.4.8,c4_ctx65536,328.601,541.155,1025.923,11.648,95.137,0.2981,0.1214
exp09-bf16-dflash,harness-v0.4.8,c4_ctx134144,298.611,1012.145,1892.423,12.69,79.211,0.2465,0.1852
exp09-bf16-dflash,harness-v0.4.8,c8_ctx0,582.61,163.039,206.582,13.193,76.444,0.2639,0.1206
exp09-bf16-dflash,harness-v0.4.8,c8_ctx16384,558.518,409.884,886.686,13.446,75.498,0.2864,0.1361
exp09-bf16-dflash,harness-v0.4.8,c8_ctx32768,555.168,713.92,1554.352,13.612,74.162,0.225,0.0443
exp09-bf16-dflash,harness-v0.4.8,c8_ctx65536,523.145,970.653,2053.103,14.202,73.502,0.2212,0.0747
exp09-bf16-dflash,harness-v0.4.8,c8_ctx134144,477.249,2002.709,3919.136,16.169,62.16,0.2322,0.2521
exp09-bf16-dflash,harness-v0.4.8,c16_ctx0,893.137,244.684,331.265,17.618,56.915,0.2023,0.2598
exp09-bf16-dflash,harness-v0.4.8,c16_ctx16384,850.412,797.132,1586.777,18.346,54.765,0.207,0.277
exp09-bf16-dflash,harness-v0.4.8,c16_ctx32768,823.293,1675.903,3061.491,18.789,53.395,0.2636,0.291
exp09-bf16-dflash,harness-v0.4.8,c16_ctx65536,775.233,2228.438,4130.467,19.775,50.802,0.201,0.3089
exp09-bf16-dflash,harness-v0.4.8,c16_ctx134144,669.237,3296.077,7413.894,22.381,44.979,0.2642,0.3719
exp09-bf16-dflash,harness-v0.4.8,c32_ctx0,1122.092,369.165,489.932,25.785,39.985,0.2731,0.4746
exp09-bf16-dflash,harness-v0.4.8,c32_ctx16384,1076.073,1575.407,3083.159,26.08,40.736,0.3073,0.494
exp09-bf16-dflash,harness-v0.4.8,c32_ctx32768,1024.102,3656.674,5852.427,28.617,36.405,0.2473,0.0443
exp09-bf16-dflash,harness-v0.4.8,c32_ctx65536,924.418,6881.586,8192.567,32.46,31.62,0.213,0.0
exp09-bf16-dflash,harness-v0.4.8,c32_ctx134144,780.181,16876.396,17340.011,38.793,25.817,0.1888,0.6457
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx0,100.644,61.572,67.602,9.884,101.191,0.6404,0.0051
exp09-fp8-mtp3,harness-upstream,c1_ctx0,96.335,62.643,68.84,9.884,101.819,0.6404,0.0051
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx32768,96.924,287.161,290.146,9.741,103.218,0.7838,0.0209
exp09-fp8-mtp3,harness-upstream,c1_ctx32768,99.69,271.944,298.171,9.456,106.621,0.7105,0.0209
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx0,763.813,149.295,477.689,10.034,100.552,0.6459,0.0411
exp09-fp8-mtp3,harness-upstream,c8_ctx0,759.961,132.181,178.522,9.966,101.381,0.6525,0.0411
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx32768,733.598,794.23,1729.808,10.693,93.644,0.5191,0.066
exp09-fp8-mtp3,harness-upstream,c8_ctx32768,739.074,721.546,1790.467,10.662,93.955,0.545,0.066
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx0,95.263,62.399,68.262,9.85,102.955,0.8286,0.0051
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx16384,98.144,213.127,215.121,9.641,104.737,0.8468,0.013
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx32768,96.209,286.333,286.93,9.798,102.7,0.8571,0.0209
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx65536,94.163,443.076,457.842,10.356,96.576,0.5045,0.0379
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx134144,84.124,752.061,754.355,11.512,86.873,0.4412,0.0707
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx0,192.67,107.813,124.584,10.07,99.666,0.6491,0.0103
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx16384,191.426,279.9,421.968,10.105,99.24,0.7049,0.0186
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx32768,200.172,370.671,522.96,9.702,103.31,0.5225,0.0265
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx65536,188.49,553.544,820.058,10.424,95.953,0.518,0.0367
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx134144,169.424,969.227,1408.671,11.385,87.933,0.7059,0.077
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx0,388.414,120.788,139.724,10.079,99.472,0.4955,0.0205
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx16384,384.059,348.175,711.336,9.88,102.591,0.6461,0.0241
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx32768,380.476,450.133,913.208,10.064,100.844,0.5132,0.0391
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx65536,367.691,746.12,1550.986,10.676,93.821,0.5324,0.0565
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx134144,320.382,1251.71,2541.363,11.963,83.799,0.5303,0.0897
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx0,757.703,150.533,202.173,10.148,99.369,0.5634,0.0419
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx16384,750.383,666.908,1588.061,10.449,95.983,0.5169,0.0573
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx32768,716.211,888.873,2116.243,10.953,91.453,0.4538,0.066
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx65536,684.472,1325.905,3201.617,11.382,88.138,0.556,0.0818
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx134144,551.607,2119.963,4644.917,14.131,71.455,0.5444,0.1094
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx0,1481.005,177.27,303.845,10.478,96.158,0.5489,0.0901
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx16384,1381.615,1158.54,2988.972,11.354,88.285,0.5292,0.1039
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx32768,1246.544,1061.283,2913.166,12.595,79.736,0.5299,0.1102
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx65536,1017.02,3079.068,5936.823,15.447,64.904,0.5553,0.1339
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx134144,711.735,6976.629,11209.592,20.845,48.133,0.5603,0.1592
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx0,2137.356,247.795,423.537,14.619,68.771,0.5132,0.1644
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx16384,1803.257,2524.677,5689.941,17.681,56.769,0.5539,0.2102
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx32768,1584.628,2620.738,6057.967,20.069,50.053,0.5466,0.2051
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx65536,1212.463,5330.624,11202.673,27.619,37.207,0.5827,0.209
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx134144,930.377,19663.347,23506.52,33.429,30.11,0.5682,0.2663
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx0,90.814,61.044,67.572,10.87,92.019,0.5238,0.0059
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx16384,99.084,212.473,213.01,9.742,102.887,0.5877,0.013
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx32768,97.717,266.143,267.362,9.582,105.256,0.7895,0.0209
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx65536,93.365,442.077,442.27,10.525,95.109,0.5185,0.0375
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx134144,85.388,760.62,762.417,11.327,88.332,0.4848,0.0707
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx0,196.595,114.785,130.521,10.034,99.689,0.4414,0.0103
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx16384,194.578,268.905,391.125,9.78,102.781,0.7934,0.0186
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx32768,188.93,346.536,485.299,10.385,96.376,0.4009,0.0209
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx65536,184.52,589.558,883.877,10.63,94.161,0.4954,0.0439
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx134144,168.722,994.352,1427.659,11.425,87.569,0.4697,0.077
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx0,391.526,131.799,198.104,9.916,101.088,0.4868,0.0205
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx16384,386.558,353.517,715.1,9.925,102.073,0.598,0.0304
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx32768,381.743,464.951,932.64,9.961,101.593,0.5942,0.0391
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx65536,368.989,839.865,1614.8,10.593,94.49,0.5586,0.0565
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx134144,326.137,1507.805,2840.091,11.776,85.02,0.4706,0.0885
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx0,768.987,139.657,222.392,10.09,99.555,0.6541,0.0411
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx16384,756.421,502.378,1231.337,10.437,95.946,0.6195,0.0518
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx32768,743.647,911.456,2161.294,10.573,94.767,0.5158,0.066
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx65536,686.425,1499.354,3174.862,11.245,89.169,0.469,0.081
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx134144,550.901,2041.556,4946.985,13.943,72.072,0.5905,0.1114
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx0,1489.174,177.526,313.954,10.4,96.808,0.57,0.0885
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx16384,1356.158,1186.877,3073.682,11.622,86.313,0.5018,0.1023
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx32768,1228.697,1166.253,3320.244,12.759,78.636,0.5352,0.1102
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx65536,1004.24,2734.021,6368.155,15.547,65.143,0.573,0.1316
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx134144,713.395,6109.72,10759.346,21.099,47.609,0.5351,0.1596
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx0,2152.174,253.483,451.779,14.579,68.877,0.5292,0.1644
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx16384,1793.244,2316.775,5338.039,17.737,56.561,0.5204,0.2094
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx32768,1560.334,3418.675,7591.52,20.364,49.321,0.5161,0.2051
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx65536,1203.162,5971.962,11672.018,27.207,37.526,0.5671,0.2153
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx134144,919.765,18327.829,22928.097,33.748,29.812,0.5256,0.2659
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx0,92.724,62.048,67.818,9.757,105.712,0.3423,0.0051
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx16384,95.584,213.571,214.829,9.469,109.189,0.4667,0.013
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx32768,99.571,264.687,265.502,9.822,101.932,0.4386,0.0209
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx65536,93.358,462.679,500.249,10.488,95.556,0.5315,0.0375
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx134144,84.588,774.437,778.817,11.435,87.487,0.6162,0.0707
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx0,193.663,117.919,158.352,9.985,100.49,0.5631,0.0103
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx16384,188.792,272.227,395.668,9.851,104.257,0.5315,0.0194
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx32768,195.308,336.691,479.077,9.602,105.445,0.5538,0.0265
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx65536,183.789,577.441,811.733,10.644,93.996,0.3874,0.0439
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx134144,169.294,961.878,1429.251,11.476,87.163,0.5657,0.077
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx0,384.425,125.21,163.487,9.979,100.98,0.6514,0.0205
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx16384,384.607,366.348,734.261,9.83,102.996,0.7912,0.0304
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx32768,373.839,458.029,889.77,10.521,99.763,0.4636,0.0391
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx65536,358.465,777.763,1478.25,10.914,91.678,0.4468,0.0565
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx134144,329.013,1460.275,2835.438,11.73,85.318,0.5703,0.0893
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx0,758.445,145.704,243.107,10.131,99.64,0.6034,0.0419
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx16384,756.586,640.549,1599.851,10.279,98.145,0.5509,0.0565
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx32768,723.745,869.446,1984.731,10.807,92.725,0.5259,0.066
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx65536,684.351,1128.798,2385.726,11.335,88.421,0.525,0.0814
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx134144,547.051,2192.343,5392.852,13.979,72.843,0.6456,0.1094
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx0,1481.523,176.165,297.901,10.611,94.982,0.556,0.0901
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx16384,1387.09,1163.315,2986.582,11.311,88.702,0.5583,0.1047
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx32768,1181.86,1431.138,3538.286,13.181,76.146,0.5299,0.1063
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx65536,1006.682,3171.792,6277.661,15.476,64.827,0.5345,0.1272
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx134144,704.855,6869.176,11685.769,21.251,47.259,0.6204,0.1592
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx0,2145.802,252.281,424.813,14.599,68.741,0.5108,0.1644
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx16384,1796.983,2564.583,5384.25,17.628,56.951,0.5389,0.2027
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx32768,1600.382,3739.064,7163.664,19.747,50.832,0.5297,0.2051
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx65536,1216.975,5289.852,11711.351,26.879,37.778,0.5339,0.2141
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx134144,903.054,19873.044,22857.395,33.783,29.752,0.4867,0.2663
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx0,95.779,67.137,69.605,10.063,99.938,0.7568,0.0051
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx16384,98.781,217.402,223.389,9.75,102.857,0.5315,0.013
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx32768,99.28,290.881,295.854,9.776,102.545,0.5526,0.0209
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx65536,94.534,441.405,447.845,10.377,96.399,0.5315,0.0379
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx134144,86.312,754.349,768.397,11.257,88.846,0.5455,0.0707
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx0,195.036,106.73,121.103,9.98,100.541,0.5482,0.0103
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx16384,196.841,271.882,394.581,9.789,102.514,0.7883,0.0186
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx32768,190.31,351.358,489.61,9.746,106.055,0.5702,0.0265
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx65536,187.346,560.279,828.022,10.417,96.072,0.4074,0.0431
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx134144,169.019,974.964,1430.182,11.418,87.636,0.5196,0.077
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx0,384.874,128.92,206.234,9.985,100.784,0.773,0.0205
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx16384,382.313,377.716,774.635,10.005,100.957,0.5964,0.0312
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx32768,378.549,456.975,921.14,10.4,96.267,0.6294,0.0399
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx65536,366.58,785.969,1479.866,10.689,93.664,0.5,0.0565
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx134144,325.113,1574.378,2797.845,11.763,85.082,0.5202,0.0905
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx0,753.226,145.139,198.868,10.114,99.93,0.6858,0.0419
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx16384,756.526,614.083,1540.304,10.299,97.728,0.551,0.0573
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx32768,727.99,890.822,2100.714,10.796,92.731,0.5113,0.066
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx65536,685.454,1275.882,3116.09,11.338,88.411,0.5833,0.081
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx134144,551.241,2486.363,5845.696,14.167,71.381,0.602,0.1098
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx0,1479.983,175.021,277.423,10.54,95.405,0.5441,0.0051
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx16384,1372.506,1227.425,3140.716,11.445,87.647,0.519,0.1023
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx32768,1223.553,1057.188,2999.4,12.83,78.231,0.6069,0.1102
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx65536,995.808,2975.159,6112.005,15.584,65.015,0.5499,0.1331
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx134144,713.243,5227.317,11276.249,21.794,46.053,0.5285,0.1596
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx0,2144.482,254.293,434.721,14.584,68.831,0.5131,0.1644
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx16384,1798.322,2216.048,5124.367,17.739,56.579,0.5095,0.209
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx32768,1579.305,2887.91,6536.362,20.078,49.999,0.5156,0.2058
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx65536,1234.972,5288.361,11533.343,26.95,37.924,0.5723,0.2102
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx134144,912.305,19617.29,22568.545,33.639,29.882,0.5928,0.2663
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx0,94.995,62.405,68.261,9.814,103.757,0.8056,0.0051
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx16384,99.316,190.804,191.832,9.881,101.217,0.4825,0.013
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx32768,98.915,267.001,269.881,9.701,103.352,0.5495,0.0209
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx65536,94.666,444.021,452.561,10.278,97.512,0.5766,0.0367
exp09-fp8-mtp3,harness-v0.4.8,c1_ctx134144,84.513,746.771,756.662,11.421,87.597,0.5686,0.0707
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx0,195.754,114.765,130.563,9.975,100.551,0.64,0.0103
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx16384,195.519,279.684,398.867,9.594,105.396,0.8721,0.0186
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx32768,195.154,362.854,521.977,9.607,105.731,0.6548,0.0265
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx65536,185.158,556.605,802.122,10.559,94.763,0.5139,0.0443
exp09-fp8-mtp3,harness-v0.4.8,c2_ctx134144,168.288,991.364,1390.29,11.439,87.469,0.4118,0.077
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx0,388.21,127.38,163.422,9.989,100.495,0.6501,0.0205
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx16384,387.716,335.409,683.888,9.89,102.09,0.75,0.013
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx32768,387.357,469.301,934.881,10.026,100.025,0.5338,0.0391
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx65536,361.392,821.159,1487.157,10.792,92.788,0.5509,0.0565
exp09-fp8-mtp3,harness-v0.4.8,c4_ctx134144,321.846,1292.212,2596.812,11.966,83.76,0.5,0.0901
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx0,766.528,139.391,205.218,10.074,99.875,0.698,0.0411
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx16384,759.326,612.256,1574.127,10.338,97.034,0.589,0.0573
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx32768,736.984,858.738,1775.116,10.631,94.187,0.5248,0.0209
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx65536,686.999,1174.682,2823.448,11.343,88.319,0.5417,0.0818
exp09-fp8-mtp3,harness-v0.4.8,c8_ctx134144,541.936,1988.294,5107.264,14.317,71.098,0.7672,0.109
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx0,1490.627,165.552,265.578,10.463,96.006,0.5793,0.0885
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx16384,1360.022,1058.24,3028.5,11.58,86.565,0.5637,0.1023
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx32768,1230.874,1359.81,3576.044,12.726,78.861,0.5901,0.1102
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx65536,1008.072,3486.077,6601.492,15.616,64.247,0.52,0.1324
exp09-fp8-mtp3,harness-v0.4.8,c16_ctx134144,715.38,5103.731,10837.239,21.842,46.041,0.5949,0.1596
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx0,2151.045,259.096,426.771,14.526,69.068,0.5367,0.1644
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx16384,1810.609,2588.105,5993.706,17.709,56.671,0.5154,0.2074
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx32768,1538.018,4304.591,8321.703,20.246,49.715,0.5501,0.2051
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx65536,1221.018,5152.654,11594.611,26.859,37.846,0.5534,0.2149
exp09-fp8-mtp3,harness-v0.4.8,c32_ctx134144,892.709,20868.533,23928.488,33.49,30.037,0.5161,0.2663
exp13-v17-decode-matrix,repne-v17,c1_ctx0,86.51,75.2,75.7,10.912,91.8,0.1856,0.0183
exp13-v17-decode-matrix,repne-v17,c1_ctx16384,92.01,149.5,150.9,10.395,96.4,0.1970,0.0356
